"id","area","date"
"Aurora",17.9689634033203,2023-08-11
"Aurora",21.2477367797852,2023-08-12
"Aurora",24.1048005737305,2023-08-13
"Aurora",9.38790185546875,2023-08-14
"Aurora",43.724061340332,2023-08-15
"Aurora",50.0500844970703,2023-08-16
"Aurora",99.0956497558594,2023-08-17
"Aurora",18.8904787597656,2023-08-18
"Aurora",26.8603201049805,2023-08-19
"Aurora",19.6198243286133,2023-08-20
"Aurora",40.9266280395508,2023-08-21
"Aurora",21.3571382324219,2023-08-22
"Aurora",39.4334008544922,2023-08-23
"Aurora",38.2598620239258,2023-08-24
"Aurora",25.5707286865234,2023-08-25
"Aurora",75.1779803710938,2023-08-26
"Aurora",73.0053466552734,2023-08-27
"Aurora",147.357615478516,2023-08-28
"Aurora",22.1071085693359,2023-08-29
"Robin",0.429928857421875,2022-10-25
"Robin",1.46038978271484,2022-10-26
"Robin",6.90718139648437,2022-10-27
"Robin",7.07109826660156,2022-10-28
"Robin",6.51019578857422,2022-10-29
"Robin",2.07249410400391,2022-10-30
"Robin",3.14327763671875,2022-10-31
"Robin",9.32739849853516,2022-11-01
"Robin",2.54495660400391,2022-11-02
"Robin",10.5746390380859,2022-11-03
"Robin",3.51138811035156,2022-11-04
"Robin",5.34182429199219,2022-11-05
"Robin",14.7830103881836,2022-11-06
"Robin",13.3580965942383,2022-11-07
"Robin",10.2871525634766,2022-11-08
"Robin",21.0874334960938,2022-11-09
"Robin",1.57707650146484,2022-11-10
"Robin",13.7700697998047,2022-11-11
"Robin",5.35480596923828,2022-11-12
"Robin",5.99913868408203,2022-11-13
"Robin",4.54390242919922,2022-11-14
"Robin",1.47324825439453,2022-11-15
"Robin",1.08373990478516,2022-11-16
"Robin",1.40516956787109,2022-11-17
"Robin",1.96432368164063,2022-11-18
"Robin",1.73532684326172,2022-11-19
"Robin",1.71541424560547,2022-11-20
"Robin",2.71049102783203,2022-11-21
"Robin",14.1893647460937,2022-11-22
"Robin",6.14272897949219,2022-11-23
"Robin",4.42971529541016,2022-11-24
"Robin",1.30910571289062,2022-11-25
"Robin",2.95049371337891,2022-11-26
"Robin",2.48900914306641,2022-11-27
"Robin",14.2770215942383,2022-11-28
"Robin",12.3940634399414,2022-11-29
"Robin",9.99449982910156,2022-11-30
"Robin",1.31398875732422,2022-12-01
"Robin",1.23235915527344,2022-12-02
"Robin",6.90167685546875,2022-12-03
"Robin",7.37700101318359,2022-12-04
"Robin",10.9811942993164,2022-12-05
"Robin",3.46646947021484,2022-12-06
"Robin",3.50493297119141,2022-12-07
"Robin",2.44082099609375,2022-12-08
"Robin",4.82248475341797,2022-12-09
"Robin",13.5662135498047,2022-12-10
"Robin",13.0121104248047,2022-12-11
"Robin",8.26790538330078,2022-12-12
"Robin",6.93140872802734,2022-12-13
"Robin",9.30858045654297,2022-12-14
"Robin",11.3870922973633,2022-12-15
"Robin",10.4440451416016,2022-12-16
"Robin",13.9276402832031,2022-12-17
"Robin",10.8074003295898,2022-12-18
"Robin",9.29970618896484,2022-12-19
"Robin",4.48419742431641,2022-12-20
"Robin",8.40785340576172,2022-12-21
"Robin",8.33767790527344,2022-12-22
"Robin",7.65820249023438,2022-12-23
"Robin",7.52493852539062,2022-12-24
"Robin",2.96840283203125,2022-12-25
"Robin",7.49843208007812,2022-12-26
"Robin",11.7488719726563,2022-12-27
"Robin",5.15149038085938,2022-12-28
"Robin",3.91884287109375,2022-12-29
"Robin",7.30143366699219,2022-12-30
"Robin",6.50793303222656,2022-12-31
"Robin",10.6144421630859,2023-01-01
"Robin",13.8761689086914,2023-01-02
"Robin",8.40321750488281,2023-01-03
"Robin",8.67520684814453,2023-01-04
"Robin",7.31645035400391,2023-01-05
"Robin",6.75652613525391,2023-01-06
"Robin",14.6158496704102,2023-01-07
"Robin",17.0210369262695,2023-01-08
"Robin",10.659167199707,2023-01-09
"Robin",6.30460815429687,2023-01-10
"Robin",7.53108597412109,2023-01-11
"Robin",7.75134815673828,2023-01-12
"Robin",6.62600913085937,2023-01-13
"Robin",8.43177315673828,2023-01-14
"Robin",9.15478598632813,2023-01-15
"Robin",7.28440550537109,2023-01-16
"Robin",8.30255632324219,2023-01-17
"Robin",17.6244745605469,2023-01-18
"Robin",6.86639410400391,2023-01-19
"Robin",11.3238340942383,2023-01-20
"Robin",9.11752716064453,2023-01-21
"Robin",8.00353138427734,2023-01-22
"Robin",12.2452482543945,2023-01-23
"Robin",9.46161282958984,2023-01-24
"Robin",14.6561880371094,2023-01-25
"Robin",8.87774133300781,2023-01-26
"Robin",11.6036402709961,2023-01-27
"Robin",19.9597327392578,2023-01-28
"Robin",19.9831452636719,2023-01-29
"Robin",6.41986276855469,2023-01-30
"Robin",4.17626577148437,2023-01-31
"Robin",1.983583984375,2023-02-01
"Robin",3.29981314697266,2023-02-02
"Robin",4.00654782714844,2023-02-03
"Robin",3.85062509765625,2023-02-04
"Robin",2.77729509277344,2023-02-05
"Robin",2.09261243896484,2023-02-06
"Robin",3.74243754882812,2023-02-07
"Robin",3.39412698974609,2023-02-08
"Robin",3.08473142089844,2023-02-09
"Robin",4.93209046630859,2023-02-10
"Robin",12.6895270385742,2023-02-11
"Robin",4.69962811279297,2023-02-12
"Robin",1.39948530273437,2023-02-13
"Robin",1.85319593505859,2023-02-14
"Robin",3.14710609130859,2023-02-15
"Robin",5.75012264404297,2023-02-16
"Robin",7.44647474365234,2023-02-17
"Robin",2.13971013183594,2023-02-18
"Robin",7.85687419433594,2023-02-19
"Robin",5.76395550537109,2023-02-20
"Robin",4.49687391357422,2023-02-21
"Robin",5.31178759765625,2023-02-22
"Robin",4.48831369628906,2023-02-23
"Robin",4.18020479736328,2023-02-24
"Robin",6.57185310058594,2023-02-25
"Robin",4.80638436279297,2023-02-26
"Robin",7.18971037597656,2023-02-27
"Robin",11.4786150146484,2023-02-28
"Robin",7.9657330078125,2023-03-01
"Robin",5.91138156738281,2023-03-02
"Robin",18.1307583129883,2023-03-03
"Robin",19.0349367797852,2023-03-04
"Robin",8.43553184814453,2023-03-05
"Robin",5.29914553222656,2023-03-06
"Robin",5.53415197753906,2023-03-07
"Robin",3.33463747558594,2023-03-08
"Robin",3.53295272216797,2023-03-09
"Robin",7.97906605224609,2023-03-10
"Robin",32.1344933227539,2023-03-11
"Robin",15.5078838623047,2023-03-12
"Robin",10.4931051513672,2023-03-13
"Robin",20.1269609985352,2023-03-14
"Robin",19.0195745361328,2023-03-15
"Robin",16.5819337646484,2023-03-16
"Robin",12.2047421875,2023-03-17
"Robin",23.0341861572266,2023-03-18
"Robin",23.288279309082,2023-03-19
"Robin",43.7090656738281,2023-03-20
"Robin",17.1996656005859,2023-03-21
"Robin",25.7016228393555,2023-03-22
"Robin",29.0031703857422,2023-03-23
"Robin",13.6546447265625,2023-03-24
"Robin",17.2092660522461,2023-03-25
"Robin",40.6278191040039,2023-03-26
"Robin",35.5322744018555,2023-03-27
"Robin",20.3771274902344,2023-03-28
"Robin",14.5742578369141,2023-03-29
"Robin",13.4993703491211,2023-03-30
"Robin",19.0612654052734,2023-03-31
"Robin",12.3986565063477,2023-04-01
